# Time (s),Elevation (rad),eta_tot,eta_diff,eta_atm,eta_sys,Distance (m),sigma2,T_turb
3.360000000000000000e+02,1.154720909866118091e-02,0.000000000000000000e+00,1.623395277910144596e-02,1.784896760323289797e-02,3.162277660168379134e-02,2.500616158539631404e+06,inf,0.000000000000000000e+00
3.350000000000000000e+02,1.269001284714401517e-02,0.000000000000000000e+00,1.632535022296595362e-02,1.948860125821497841e-02,3.162277660168379134e-02,2.493554233974767849e+06,inf,0.000000000000000000e+00
3.340000000000000000e+02,1.383615960776845254e-02,0.000000000000000000e+00,1.641751838213455911e-02,2.113303128809840975e-02,3.162277660168379134e-02,2.486492411984414794e+06,inf,0.000000000000000000e+00
3.330000000000000000e+02,1.498567789359341561e-02,0.000000000000000000e+00,1.651046579317088508e-02,2.278229860189409303e-02,3.162277660168379134e-02,2.479430702159930021e+06,inf,0.000000000000000000e+00
3.320000000000000000e+02,1.613859653805133076e-02,0.000000000000000000e+00,1.660420110891635756e-02,2.443644456826770187e-02,3.162277660168379134e-02,2.472369114177313168e+06,inf,0.000000000000000000e+00
3.310000000000000000e+02,1.729494469939103080e-02,0.000000000000000000e+00,1.669873310035599120e-02,2.609551102191409733e-02,3.162277660168379134e-02,2.465307657798402477e+06,inf,0.000000000000000000e+00
3.300000000000000000e+02,1.845475186519083752e-02,1.587786478373160766e-05,1.679407065851822034e-02,2.989301228475655867e-02,3.162277660168379134e-02,2.458246342872091569e+06,1.056632637967906194e+06,1.000153001158058608e+00
3.290000000000000000e+02,1.961804785694889683e-02,1.817245249504994553e-05,1.689022279640960827e-02,3.404028994499471578e-02,3.162277660168379134e-02,2.451185179335570429e+06,1.004319122086118441e+06,9.995048671715537347e-01
3.280000000000000000e+02,2.078486283474802535e-02,2.052367644194161782e-05,1.698719865098524337e-02,3.820011317600609940e-02,3.162277660168379134e-02,2.444124177215579432e+06,9.518473571142869769e+05,1.000158301917072112e+00
3.270000000000000000e+02,2.195522730199643210e-02,2.289661621794755473e-05,1.708500748515532838e-02,4.237259072578290764e-02,3.162277660168379134e-02,2.437063346629694570e+06,8.992159713116501225e+05,1.000163757396172137e+00
3.260000000000000000e+02,2.312917211024776570e-02,2.530488457172789840e-05,1.718365868982892411e-02,4.655783258349396186e-02,3.162277660168379134e-02,2.430002697787622921e+06,8.464235772813172080e+05,1.000220999746643136e+00
3.250000000000000000e+02,2.430672846410180526e-02,2.774939201485070384e-05,1.728316178599538164e-02,5.075594999695622056e-02,3.162277660168379134e-02,2.422942240992535371e+06,7.934687717498842394e+05,1.000330051790010888e+00
3.240000000000000000e+02,2.548792792618725239e-02,3.026233610884280036e-05,1.738352642684454566e-02,5.496705549039897221e-02,3.162277660168379134e-02,2.415881986642405391e+06,7.403501353433576878e+05,1.001525693409683671e+00
3.230000000000000000e+02,2.667280242222357101e-02,3.269895180640489585e-05,1.748476239992618683e-02,5.919126288250987217e-02,3.162277660168379134e-02,2.408821945231384598e+06,6.870662323595222551e+05,9.991173256345931009e-01
3.220000000000000000e+02,2.786138424617336934e-02,3.528849211439635060e-05,1.758687962934971441e-02,6.342868730480369366e-02,3.162277660168379134e-02,2.401762127351194620e+06,6.336156105362382950e+05,1.000365225847026807e+00
3.210000000000000000e+02,2.905370606547604331e-02,3.781442759391497477e-05,1.768988817802490815e-02,6.767944522028092325e-02,3.162277660168379134e-02,2.394702543692545034e+06,5.799968008160849568e+05,9.987933751118480696e-01
3.200000000000000000e+02,3.024980092637321802e-02,4.049854613328956988e-05,1.779379824994452991e-02,7.194365444241344887e-02,3.162277660168379134e-02,2.387643205046576448e+06,5.262083171068738448e+05,1.000410580163054952e+00
3.190000000000000000e+02,3.144970225931957575e-02,4.316837730660679954e-05,1.789862019250974476e-02,7.622143415443481673e-02,3.162277660168379134e-02,2.380584122306325007e+06,4.722486560383239412e+05,1.000619714933145055e+00
3.180000000000000000e+02,3.265344388449043650e-02,4.578599822810801192e-05,1.800436449889897261e-02,8.051290492897537898e-02,3.162277660168379134e-02,2.373525306468223222e+06,4.181162967143853311e+05,9.988249772890276379e-01
3.170000000000000000e+02,3.386106001737634874e-02,4.851986998525353655e-05,1.811104181048163800e-02,8.481818874800753361e-02,3.162277660168379134e-02,2.366466768633608241e+06,3.638097004616500344e+05,9.988199339788688125e-01
3.160000000000000000e+02,3.507258527447912333e-02,5.156095211730041429e-05,1.821866291927706424e-02,8.928133593820915259e-02,3.162277660168379134e-02,2.359408520010277629e+06,3.151118303059191676e+05,1.002406208080220740e+00
3.150000000000000000e+02,3.628805467909890919e-02,5.497497093800882514e-05,1.832723877045996930e-02,9.466846400442864573e-02,3.162277660168379134e-02,2.352350571914055850e+06,3.028068718980642152e+05,1.001988275425081509e+00
3.140000000000000000e+02,3.750750366722218482e-02,5.845830274049867374e-05,1.843678046491335071e-02,1.000732301336894892e-01,3.162277660168379134e-02,2.345292935770397075e+06,2.904616256727579748e+05,1.001943424895390011e+00
3.130000000000000000e+02,3.873096809351190412e-02,6.186592751751737176e-05,1.854729926182966532e-02,1.054957932388037867e-01,3.162277660168379134e-02,2.338235623116015457e+06,2.780757286507804529e+05,9.998519709000984745e-01
3.120000000000000000e+02,3.995848423739876976e-02,6.551966058454123103e-05,1.865880658136155265e-02,1.109363141152128751e-01,3.162277660168379134e-02,2.331178645600538701e+06,2.656488135527215200e+05,1.000953825953695864e+00
3.110000000000000000e+02,4.119008880927566008e-02,6.915510618125980018e-05,1.877131400732285488e-02,1.163949554684419047e-01,3.162277660168379134e-02,2.324122014988200739e+06,2.531805087362710037e+05,1.000910901270929410e+00
3.100000000000000000e+02,4.242581895680123255e-02,7.278988578165030950e-05,1.888483328994126215e-02,1.218718819420383237e-01,3.162277660168379134e-02,2.317065743159554899e+06,2.406704381324032729e+05,1.000125187899669976e+00
3.090000000000000000e+02,4.366571227130936622e-02,7.637885763896531824e-05,1.899937634866349229e-02,1.273672601459792941e-01,3.162277660168379134e-02,2.310009842113222927e+06,2.281182211804903927e+05,9.981044833972161356e-01
3.080000000000000000e+02,4.490980679433387995e-02,8.024780921568993230e-05,1.911495527501418101e-02,1.328812586855902811e-01,3.162277660168379134e-02,2.302954323967673350e+06,2.155234727622482751e+05,9.990705688555765462e-01
3.070000000000000000e+02,4.615814102424150439e-02,8.422930175919716154e-05,1.923158233550961368e-02,1.384140481909431619e-01,3.162277660168379134e-02,2.295899200963034295e+06,2.028858031345870695e+05,1.000617309292889612e+00
3.060000000000000000e+02,4.741075392298332164e-02,8.810584939604046634e-05,1.934926997462746781e-02,1.439658013467796649e-01,3.162277660168379134e-02,2.288844485462934710e+06,1.902048178612620686e+05,1.000186110428354924e+00
3.050000000000000000e+02,4.866768492296019016e-02,9.194602139246354209e-05,1.946803081783366959e-02,1.495366929229397790e-01,3.162277660168379134e-02,2.281790189956383314e+06,1.774801177433706180e+05,9.987646087831427710e-01
3.040000000000000000e+02,4.992897393401455469e-02,9.610639136486829248e-05,1.958787767466783208e-02,1.551268998053505210e-01,3.162277660168379134e-02,2.274736327059676871e+06,1.647112987485697668e+05,1.000179097439908293e+00
3.030000000000000000e+02,5.119466135053767075e-02,1.002918989600456643e-04,1.970882354188809721e-02,1.607366010275259882e-01,3.162277660168379134e-02,2.267682909518348053e+06,1.518979519391252252e+05,1.001129763025515373e+00
3.020000000000000000e+02,5.246478805870513629e-02,1.044391893760039132e-04,1.983088160667707822e-02,1.663580469831616726e-01,3.162277660168379134e-02,2.260629950209146366e+06,1.397096652179967205e+05,1.001100451845314598e+00
3.010000000000000000e+02,5.373939544383875278e-02,1.082432977908289156e-04,1.995406524990997119e-02,1.719109274511465557e-01,3.162277660168379134e-02,2.253577462142051198e+06,1.349461857038573653e+05,9.978520269651274255e-01
3.000000000000000000e+02,5.501852539789941349e-02,1.126361112190111163e-04,2.007838804948616773e-02,1.774835106801172790e-01,3.162277660168379134e-02,2.246525458462330513e+06,1.301658043855338183e+05,9.995184011272572056e-01
2.990000000000000000e+02,5.630222032711030417e-02,1.169852830741240833e-04,2.020386378372584016e-02,1.830759814145616338e-01,3.162277660168379134e-02,2.239473952452629339e+06,1.253683627819300309e+05,1.000150663839473930e+00
2.980000000000000000e+02,5.759052315971669583e-02,1.212341861441463599e-04,2.033050643483277908e-02,1.886885266731784250e-01,3.162277660168379134e-02,2.232422957535099238e+06,1.205537004610421573e+05,9.993817418228527760e-01
2.970000000000000000e+02,5.888347735388391180e-02,1.258486855656073134e-04,2.045833019242493736e-02,1.943213357832853927e-01,3.162277660168379134e-02,2.225372487273570150e+06,1.157216550104421040e+05,1.001055170133875682e+00
2.960000000000000000e+02,6.018112690573438478e-02,1.300879145573253820e-04,2.058734945713423456e-02,1.999746004158329815e-01,3.162277660168379134e-02,2.218322555375757162e+06,1.108720620072415040e+05,9.992212868660059755e-01
2.950000000000000000e+02,6.148351635752723893e-02,1.344804908236052563e-04,2.071757884427693694e-02,2.056485146210389470e-01,3.162277660168379134e-02,2.211273175695511978e+06,1.060047549875225668e+05,9.981474652186034247e-01
2.940000000000000000e+02,6.279069080598978503e-02,1.394578822357997450e-04,2.084903318759634069e-02,2.113432748646850157e-01,3.162277660168379134e-02,2.204224362235113513e+06,1.011195654152018396e+05,1.000849352325201780e+00
2.930000000000000000e+02,6.410269591079280349e-02,1.435214227605000796e-04,2.098172754307899013e-02,2.170590800650396279e-01,3.162277660168379134e-02,2.197176129147604574e+06,9.621632265035602904e+04,9.965464116757644097e-01
2.920000000000000000e+02,6.541957790317762256e-02,1.481310962251086597e-04,2.111567719284651937e-02,2.227961316304423456e-01,3.162277660168379134e-02,2.190128490739168134e+06,9.129485391698092280e+04,9.957116230434693849e-01
2.910000000000000000e+02,6.674138359474483806e-02,1.542375874455294976e-04,2.125089764912429721e-02,2.285546334975921412e-01,3.162277660168379134e-02,2.183081461471550632e+06,8.635498427014597110e+04,1.004206235334166974e+00
2.900000000000000000e+02,6.806816038639589006e-02,1.589692806795804777e-04,2.138740465828864457e-02,2.343347921705017933e-01,3.162277660168379134e-02,2.176035055964534171e+06,8.139653656257773400e+04,1.003040221914947239e+00
2.890000000000000000e+02,6.939995627743991702e-02,1.638031040407717019e-04,2.152521420499468180e-02,2.401368167601723169e-01,3.162277660168379134e-02,2.168989288998443633e+06,7.641933141062567302e+04,1.002111153808260990e+00
2.880000000000000000e+02,7.073681987486374334e-02,1.685223944439115580e-04,2.166434251638590935e-02,2.455645389747769802e-01,3.162277660168379134e-02,2.161944175516717136e+06,7.236566651018218545e+04,1.001720255542992044e+00
2.870000000000000000e+02,7.207880040277195310e-02,1.729030092601443222e-04,2.180480606638799876e-02,2.508350286065118007e-01,3.162277660168379134e-02,2.154899730628511868e+06,6.871973738677523215e+04,9.996826132803794396e-01
2.860000000000000000e+02,7.342594771199964510e-02,1.770598226540734703e-04,2.194662158008800490e-02,2.561258102371299916e-01,3.162277660168379134e-02,2.147855969611369073e+06,6.505977101163829502e+04,9.960909729474753949e-01
2.850000000000000000e+02,7.477831228989985368e-02,1.834446896698799353e-04,2.208980603820147326e-02,2.614370821504852227e-01,3.162277660168379134e-02,2.140812907913918607e+06,6.138563021936028963e+04,1.004491009555972703e+00
2.840000000000000000e+02,7.613594527031058989e-02,1.867293739418593641e-04,2.223437668162864603e-02,2.667690451694340603e-01,3.162277660168379134e-02,2.133770561158651020e+06,5.769717608814218693e+04,9.955251768915103217e-01
2.830000000000000000e+02,7.749889844370584646e-02,1.927710002739138140e-04,2.238035101610249752e-02,2.721219026957029663e-01,3.162277660168379134e-02,2.126728945144725963e+06,5.399426791221849999e+04,1.000947520752807574e+00
2.820000000000000000e+02,7.886722426753442483e-02,1.965177339251985580e-04,2.252774681692995898e-02,2.774958607504928731e-01,3.162277660168379134e-02,2.119688075850846712e+06,5.027676317376847874e+04,9.940940665302842039e-01
2.810000000000000000e+02,8.024097587674565435e-02,2.031716300637368170e-04,2.267658213382874738e-02,2.828911280158179498e-01,3.162277660168379134e-02,2.112647969438183587e+06,4.654451751431955199e+04,1.001535021658253921e+00
2.800000000000000000e+02,8.162020709451558997e-02,2.081673511447476523e-04,2.282687529586168232e-02,2.883079158766315708e-01,3.162277660168379134e-02,2.105608642253358383e+06,4.279738470560606220e+04,1.000252356158717548e+00
2.790000000000000000e+02,8.300497244316819290e-02,2.135117484839699491e-04,2.297864491647094373e-02,2.937464384637181736e-01,3.162277660168379134e-02,2.098570110831480939e+06,3.903521661989849235e+04,1.000287296199062315e+00
2.780000000000000000e+02,8.439532715530237428e-02,2.197767064139334028e-04,2.313190989861396707e-02,2.992069126973935234e-01,3.162277660168379134e-02,2.091532391899251146e+06,3.525786319977283711e+04,1.004149891657804217e+00
2.770000000000000000e+02,8.579132718512400002e-02,2.236327940154764454e-04,2.328668944000371679e-02,3.046895583320101131e-01,3.162277660168379134e-02,2.084495502378117526e+06,3.146517242732388331e+04,9.967131021006141456e-01
2.760000000000000000e+02,8.719302921999312617e-02,2.304455741745193654e-04,2.344300303845531577e-02,3.101945980013074977e-01,3.162277660168379134e-02,2.077459459387496579e+06,2.765699029279313254e+04,1.002122694560471761e+00
2.750000000000000000e+02,8.860049069218374485e-02,2.337222105144751377e-04,2.360087049734153550e-02,3.150561333906886641e-01,3.162277660168379134e-02,2.070424280248058960e+06,2.719675283598178066e+04,9.939945990128643549e-01
2.740000000000000000e+02,9.001376979086943286e-02,2.423588000030755304e-04,2.376031193115940229e-02,3.199009442856439733e-01,3.162277660168379134e-02,2.063389982485077577e+06,2.692053181476458485e+04,1.008303172367752687e+00
2.730000000000000000e+02,9.143292547432853301e-02,2.480712970609009875e-04,2.392134777121053893e-02,3.247659004880348865e-01,3.162277660168379134e-02,2.056356583831842989e+06,2.664316223326025647e+04,1.009765315991376644e+00
2.720000000000000000e+02,9.285801748238531328e-02,2.503375960030029173e-04,2.408399877139765291e-02,3.296512067897894860e-01,3.162277660168379134e-02,2.049324102233143756e+06,2.636463241550523162e+04,9.971094013025630920e-01
2.710000000000000000e+02,9.428910634908609090e-02,2.569104999560071546e-04,2.424828601413970414e-02,3.345570707054796311e-01,3.162277660168379134e-02,2.042292555848821765e+06,2.608493053030770534e+04,1.001453054161171252e+00
2.700000000000000000e+02,9.572625341561144530e-02,2.630674685190246501e-04,2.441423091640851709e-02,3.394837025165848843e-01,3.162277660168379134e-02,2.035261963057389949e+06,2.580404458872398027e+04,1.003702873782409410e+00
2.690000000000000000e+02,9.716952084343823126e-02,2.706746426490864435e-04,2.458185523588945348e-02,3.444313153166128627e-01,3.162277660168379134e-02,2.028232342459728010e+06,2.552196244148598635e+04,1.010951416645590184e+00
2.680000000000000000e+02,9.861897162775294656e-02,2.728582407073025149e-04,2.475118107726869549e-02,3.494001250570810124e-01,3.162277660168379134e-02,2.021203712882852415e+06,2.523867177637970599e+04,9.977416251880726339e-01
2.670000000000000000e+02,1.000746696111183831e-01,2.814736832668551705e-04,2.492223089865040417e-02,3.543903505943666321e-01,3.162277660168379134e-02,2.014176093383757630e+06,2.495416011557402817e+04,1.007787558464974031e+00
2.660000000000000000e+02,1.015366794974041642e-01,2.856239503549086868e-04,2.509502751810616800e-02,3.594022137374618953e-01,3.162277660168379134e-02,2.007149503253337229e+06,2.466841481289810690e+04,1.001442912694046061e+00
2.650000000000000000e+02,1.030050668659836105e-01,2.893843212275519429e-04,2.526959412035994709e-02,3.644359392966415312e-01,3.162277660168379134e-02,2.000123962020386243e+06,2.438142305106660206e+04,9.937005546011878909e-01
2.640000000000000000e+02,1.044798981862086196e-01,2.946661451401416730e-04,2.544595426361143109e-02,3.694917551330834105e-01,3.162277660168379134e-02,1.993099489455679432e+06,2.409317183885061968e+04,9.910755164173806753e-01
2.630000000000000000e+02,1.059612408321563143e-01,3.011162336347649447e-04,2.562413188650092960e-02,3.739912342708336945e-01,3.162277660168379134e-02,1.986076105576136848e+06,2.316242160254249029e+04,9.936274606138452148e-01
2.620000000000000000e+02,1.074491630976665002e-01,3.105198204478585092e-04,2.580415131521884495e-02,3.783984043993307012e-01,3.162277660168379134e-02,1.979053830649071606e+06,2.210310111186859285e+04,1.005658317806771063e+00
2.610000000000000000e+02,1.089437342116693908e-01,3.143686268938771238e-04,2.598603727076308559e-02,3.828252681685139214e-01,3.162277660168379134e-02,1.972032685196525184e+06,2.103904699927708498e+04,9.993061167595390648e-01
2.600000000000000000e+02,1.104450243538132870e-01,3.199257476556307492e-04,2.616981487634758435e-02,3.872720334478781390e-01,3.162277660168379134e-02,1.965012689999691909e+06,1.997020930063934065e+04,9.982341132736939349e-01
2.590000000000000000e+02,1.119531046703900884e-01,3.281159010360673979e-04,2.635550966496535974e-02,3.917389109700803451e-01,3.162277660168379134e-02,1.957993866103431908e+06,1.889653736362855852e+04,1.004983998265886802e+00
2.580000000000000000e+02,1.134680472905831711e-01,3.345263850597960352e-04,2.654314758710944744e-02,3.962261143790652973e-01,3.162277660168379134e-02,1.950976234820882557e+06,1.781797983615216071e+04,1.005853798021586698e+00
2.570000000000000000e+02,1.149899253430213958e-01,3.376211285105033171e-04,2.673275501865545606e-02,4.007338602790980198e-01,3.162277660168379134e-02,1.943959817738156067e+06,1.673448465456621852e+04,9.966205976411036671e-01
2.560000000000000000e+02,1.165188129726676819e-01,3.433407643583370706e-04,2.692435876890894933e-02,4.052623682847870112e-01,3.162277660168379134e-02,1.936944636719145812e+06,1.564599903165175783e+04,9.950472932825794592e-01
2.550000000000000000e+02,1.180547853580353607e-01,3.524069743463185663e-04,2.711798608882182854e-02,4.098118610720783428e-01,3.162277660168379134e-02,1.929930713910419960e+06,1.455246944435752266e+04,1.002772781416522374e+00
2.540000000000000000e+02,1.195979187287429663e-01,3.606970500510227264e-04,2.731366467938088627e-02,4.143825644302524536e-01,3.162277660168379134e-02,1.922918071746229194e+06,1.345384162130202640e+04,1.007769344423520730e+00
2.530000000000000000e+02,1.211482903834216196e-01,3.664127156714065106e-04,2.751142270017297581e-02,4.189747073149652223e-01,3.162277660168379134e-02,1.915906732953609200e+06,1.235006053002440603e+04,1.005239813044115804e+00
2.520000000000000000e+02,1.227059787079707170e-01,3.660726555947745411e-04,2.771128877813022751e-02,4.233730079827409121e-01,3.162277660168379134e-02,1.908896720557594905e+06,1.155675984547237567e+04,9.867051599985106058e-01
2.510000000000000000e+02,1.242710631941832539e-01,3.745703739963391200e-04,2.791329201645953786e-02,4.273758195563007733e-01,3.162277660168379134e-02,1.901888057886545081e+06,1.136960460459174647e+04,9.929157941198175630e-01
2.500000000000000000e+02,1.258436244587322062e-01,3.811558337909719133e-04,2.811746200376039409e-02,4.313977535063979185e-01,3.162277660168379134e-02,1.894880768577576848e+06,1.118155527891065685e+04,9.936846363887784639e-01
2.490000000000000000e+02,1.274237442625495986e-01,3.898062572490696765e-04,2.832382882333531193e-02,4.354390189422579494e-01,3.162277660168379134e-02,1.887874876582114259e+06,1.099260209132948694e+04,9.994694003656122705e-01
2.480000000000000000e+02,1.290115055305809388e-01,3.934792426598013424e-04,2.853242306269689402e-02,4.394998279501512450e-01,3.162277660168379134e-02,1.880870406171557494e+06,1.080273512555407979e+04,9.922576652689167886e-01
2.470000000000000000e+02,1.306069923719422876e-01,4.007541747099436884e-04,2.874327582327620284e-02,4.435803956449462793e-01,3.162277660168379134e-02,1.873867381943071727e+06,1.061194432368531307e+04,9.939612390116736584e-01
2.460000000000000000e+02,1.322102901004809372e-01,4.122183835240133317e-04,2.895641873033664992e-02,4.476809402226945567e-01,3.162277660168379134e-02,1.866865828825497068e+06,1.042021948376043110e+04,1.005573692121086937e+00
2.450000000000000000e+02,1.338214852557508827e-01,4.162480901222044886e-04,2.917188394309807795e-02,4.518016830142772000e-01,3.162277660168379134e-02,1.859865772085387725e+06,1.022755025724475854e+04,9.987112277554208717e-01
2.440000000000000000e+02,1.354406656244112883e-01,4.226139441110987214e-04,2.938970416507565714e-02,4.559428485401328390e-01,3.162277660168379134e-02,1.852867237333180616e+06,1.003392614647284427e+04,9.973284310862770008e-01
2.430000000000000000e+02,1.370679202620588288e-01,4.284446885391959749e-04,2.960991265463845321e-02,4.601046645660953338e-01,3.162277660168379134e-02,1.845870250529492740e+06,9.839336502037707760e+03,9.944913287738954555e-01
2.420000000000000000e+02,1.387033395155027049e-01,4.406808486907794805e-04,2.983254323579215272e-02,4.642873621603635925e-01,3.162277660168379134e-02,1.838874837991561042e+06,9.643770520127169220e+03,1.006113638215961004e+00
2.410000000000000000e+02,1.403470150454921572e-01,4.459737497697842433e-04,3.005763030919139309e-02,4.682452015154972003e-01,3.162277660168379134e-02,1.831881026399816386e+06,9.449816513695985122e+03,1.002031149995018966e+00
2.400000000000000000e+02,1.419990398499089146e-01,4.503312463895913962e-04,3.028520886338650214e-02,4.719065147827002926e-01,3.162277660168379134e-02,1.824888842804601882e+06,9.258223208165014512e+03,9.964271114906905202e-01
2.390000000000000000e+02,1.436595082874317364e-01,4.624743273774427452e-04,3.051531448630961235e-02,4.755865413197234992e-01,3.162277660168379134e-02,1.817898314633037196e+06,9.065650653670501924e+03,1.007720801386302600e+00
2.380000000000000000e+02,1.453285161016865390e-01,4.736575381734569115e-04,3.074798337700577686e-02,4.792854933191483258e-01,3.162277660168379134e-02,1.810909469696035143e+06,8.872087746361137761e+03,1.016373964342434322e+00
2.370000000000000000e+02,1.470061604458920146e-01,4.708499155308409900e-04,3.098325235761420146e-02,4.830035860975774309e-01,3.162277660168379134e-02,1.803922336195467738e+06,8.677523218908332638e+03,9.949588910760014393e-01
2.360000000000000000e+02,1.486925399080118448e-01,4.855625066411597816e-04,3.122115888560516445e-02,4.867410381513787576e-01,3.162277660168379134e-02,1.796936942731493618e+06,8.481945637589182297e+03,1.010411222548724064e+00
2.350000000000000000e+02,1.503877545364253610e-01,4.879102623323787295e-04,3.146174106627828287e-02,4.904980712135780796e-01,3.162277660168379134e-02,1.789953318310043076e+06,8.285343399309314918e+03,9.998155717490559979e-01
2.340000000000000000e+02,1.520919058661306666e-01,4.998458257012640448e-04,3.170503766552743713e-02,4.942749103119320475e-01,3.162277660168379134e-02,1.782971492350473534e+06,8.087704728563991011e+03,1.008647067364800698e+00
2.330000000000000000e+02,1.538050969454862194e-01,5.094311925710167180e-04,3.195108812287880684e-02,4.980717838281943921e-01,3.162277660168379134e-02,1.775991494693389861e+06,7.889017674336751952e+03,1.012296979620286308e+00
2.320000000000000000e+02,1.555274323635130462e-01,5.113925816076171551e-04,3.219993256480720850e-02,5.018889235586245778e-01,3.162277660168379134e-02,1.769013355608640239e+06,7.689270106933049647e+03,1.000672236361282330e+00
2.310000000000000000e+02,1.572590182777586221e-01,5.159087937322548705e-04,3.245161181833735448e-02,5.056753595919886157e-01,3.162277660168379134e-02,1.762037105803493643e+06,7.509373719554405398e+03,9.941796430117477712e-01
2.300000000000000000e+02,1.589999624427454183e-01,5.276312230255497194e-04,3.270616742493591411e-02,5.090367928200659753e-01,3.162277660168379134e-02,1.755062776430992642e+06,7.510536281190306909e+03,1.002193675684247776e+00
2.290000000000000000e+02,1.607503742390151702e-01,5.309708831079825407e-04,3.296364165470040686e-02,5.124165062497865186e-01,3.162277660168379134e-02,1.748090399098502006e+06,7.511705165088079411e+03,9.940595705579541308e-01
2.280000000000000000e+02,1.625103647027758003e-01,5.396120823861925639e-04,3.322407752085178995e-02,5.158147142710236555e-01,3.162277660168379134e-02,1.741120005876443814e+06,7.512880445395094284e+03,9.957149025608686976e-01
2.270000000000000000e+02,1.642800465561740086e-01,5.498398510374382124e-04,3.348751879453681912e-02,5.192316345288787716e-01,3.162277660168379134e-02,1.734151629307233263e+06,7.514062197384553656e+03,9.999818065353998087e-01
2.260000000000000000e+02,1.660595342382055750e-01,5.647940777497561507e-04,3.375401001994691313e-02,5.226674879833637100e-01,3.162277660168379134e-02,1.727185302414413309e+06,7.515250497476134115e+03,1.012370014220733250e+00
2.250000000000000000e+02,1.678489439362728097e-01,5.711854101553334034e-04,3.402359652976028742e-02,5.261224989703314758e-01,3.162277660168379134e-02,1.720221058712000260e+06,7.516445423257053335e+03,1.009043784985284686e+00
2.240000000000000000e+02,1.696483936184096930e-01,5.758426046824485561e-04,3.429632446091401138e-02,5.295968952636979088e-01,3.162277660168379134e-02,1.713258932214039611e+06,7.517647053503595089e+03,1.002560948683155262e+00
2.230000000000000000e+02,1.714580030661908838e-01,5.854875147860184870e-04,3.457224077071314322e-02,5.330909081389818560e-01,3.162277660168379134e-02,1.706298957444380270e+06,7.518855468203081728e+03,1.004589960852935393e+00
2.220000000000000000e+02,1.732778939083368386e-01,5.867023145903910988e-04,3.485139325328362458e-02,5.366047724381906026e-01,3.162277660168379134e-02,1.699341169446676504e+06,7.520070748576317783e+03,9.920718486314809015e-01
2.210000000000000000e+02,1.751081896550291950e-01,6.002575666906749454e-04,3.513383055637672725e-02,5.400014802574711892e-01,3.162277660168379134e-02,1.692385603794612223e+06,7.551102433844359439e+03,1.000500224912769021e+00
2.200000000000000000e+02,1.769490157329627056e-01,6.110477925568929235e-04,3.541960219853152597e-02,5.431165829322037730e-01,3.162277660168379134e-02,1.685432296602369286e+06,7.647720910156781429e+03,1.004473391977294572e+00
2.190000000000000000e+02,1.788004995211416315e-01,6.134374520524341024e-04,3.570875858660331470e-02,5.462497209129819620e-01,3.162277660168379134e-02,1.678481284535331652e+06,7.744898772136990374e+03,9.944988998223576182e-01
2.180000000000000000e+02,1.806627703874371660e-01,6.157355823711571164e-04,3.600135103366541856e-02,5.494011131201078646e-01,3.162277660168379134e-02,1.671532604821040062e+06,7.842642809848836805e+03,9.844324421743715359e-01
